Ref_Frame_Lat_Pos [deg],Ref_Frame_Long_Pos [deg],Ref_Frame_Alt_Pos [m],Drone_Lat_Pos [deg],Drone_Long_Pos [deg],Drone_Alt_Pos [m],de_X_pos [m],dn_Y_pos [m],du_Z_pos [m]
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.3393533],2.0000980693364343,1.9998687006675964,0.3393526702913569
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.33989716],-2.0001271150206246,-1.99975773156995,0.3398965310359342
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.35394425],2.0000985130595526,1.9998642067592995,0.3539436209753847
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.35394425],2.0000985130595526,1.9998642067592995,0.3539436209753847
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.35450198],-2.0001414647759814,-1.9997350950853605,0.35450135190840476
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.36894004],2.0000989892666934,1.9998594770712226,0.3689394092007584
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.36951164],-2.000156461834081,-1.9997113670793423,0.36951100939097453
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.38434066],2.0000994988274754,1.9998545066487026,0.38434003217351154
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.38492613],-2.0001721227176295,-1.9996865199473342,0.3849255016210018
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.38492613],-2.0001721227176295,-1.9996865199473342,0.3849255016210018
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.40014612],2.0001000434811336,1.9998492869980309,0.40014549175629144
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.40074545],-2.000188462427504,-1.999660525376967,0.40074482766716835
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.41635641],2.000100623445075,1.9998438145801625,0.4163557851551314
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.41696962],-2.000205498138623,-1.999633359302726,0.41696898939212124
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.41696962],-2.000205498138623,-1.999633359302726,0.41696898939212124
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.41635641],2.000100623445075,1.9998438145801625,0.4163557851551314
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.43297154],2.000101238936704,1.9998380830248155,0.43297091516400105
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.43359861],-2.000223245504075,-1.9996049927044333,0.4335979849332196
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.43297154],2.000101238936704,1.9998380830248155,0.43297091516400105
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.43359861],-2.000223245504075,-1.9996049927044333,0.4335979849332196
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.44999151],2.00010189191266,1.999832087377328,0.44999087992025616
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.45235809],-2.000243609313633,-1.9995723710462407,0.45235746468329785
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.45235809],-2.000243609313633,-1.9995723710462407,0.45235746468329785
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.44999151],2.00010189191266,1.999832087377328,0.44999087992025616
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.46741631],2.0001025828077545,1.9998258184361812,0.46741568128654476
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.46807111],-2.000260940201775,-1.999544549640882,0.46807048025783415
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.46741631],2.0001025828077545,1.9998258184361812,0.46741568128654476
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.46807111],-2.000260940201775,-1.999544549640882,0.46807048025783415
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.48524594],2.0001033124916043,1.9998192733701403,0.4852453183315447
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.48591461],-2.0002809192750064,-1.9995124207977433,0.4859139819040018
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.50348042],2.000104082051232,1.9998124451011157,0.5034797919865805
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.50416294],-2.0003016747889624,-1.9994789838435545,0.5041623182976509
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.52211948],2.000104891921525,1.9998053272588738,0.5221188545198493
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.52211948],2.000104891921525,1.9998053272588738,0.5221188545198493
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.52281587],-2.0003232221794005,-1.9994442111738069,0.5228152445009481
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.54116229],2.000105743189769,1.9997979163045363,0.5411616649470669
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.54187254],-2.0003455773170757,-1.999408075184109,0.5418719158043219
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.56060878],2.000106637160412,1.9997902037444089,0.5606081534190424
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.56133289],-2.000368756289904,-1.999370552516773,0.5613322642212267
[52.211309],[21.001001],[0.],[52.21132697],[21.00103026],[0.56133289],-2.000368756289904,-1.999370552516773,0.5613322642212267
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.58045894],2.0001075744856696,1.9997821846238293,0.5804583171418094
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.58119692],-2.0003927760553943,-1.9993316134438153,0.5811962897516663
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.60071279],2.0001085549481386,1.9997738525725164,0.6007121598406604
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.60146462],-2.0004176507448026,-1.9992912331919184,0.6014639905329989
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.60146462],-2.0004176507448026,-1.9992912331919184,0.6014639905329989
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.60071279],2.0001085549481386,1.9997738525725164,0.6007121598406604
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.62137031],2.0001095813740744,1.9997652019280008,0.6213696787216286
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.62213599],-2.0004433979678495,-1.999249382740908,0.6221353684278733
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.62137031],2.0001095813740744,1.9997652019280008,0.6213696787216286
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.62213599],-2.0004433979678495,-1.999249382740908,0.6221353684278733
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.6424315],2.0001106528938615,1.9997562263200006,0.6424308756473612
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.64321105],-2.0004700331602128,-1.9992060337784212,0.6432104215736483
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.6424315],2.0001106528938615,1.9997562263200006,0.6424308756473612
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.64321105],-2.0004700331602128,-1.9992060337784212,0.6432104215736483
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.66389637],2.0001117712467344,1.9997469229172833,0.663895747823891
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.66468978],-2.0004975732794046,-1.9991611636545692,0.664689149039003
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.66389637],2.0001117712467344,1.9997469229172833,0.663895747823891
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.66468978],-2.0004975732794046,-1.9991611636545692,0.664689149039003
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.68576492],2.000112937519716,1.999737281102713,0.6857642980451887
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.68657218],-2.000526033543693,-1.9991147398101339,0.6865715536179107
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.70803715],2.0001141521476167,1.9997272973372469,0.70803652444861
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.70885826],-2.000555430258376,-1.9990667395952275,0.7088576343790507
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.73071273],2.000115415565346,1.999716965958478,0.7307121057278684
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.73071273],2.000115415565346,1.999716965958478,0.7307121057278684
[52.211309],[21.001001],[0.],[52.21132697],[21.00103027],[0.73383878],-2.000588867237267,-1.9990120854441586,0.7338381505586635
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.75379087],2.0001167299471976,1.9997062791806641,0.7537902428081966
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.75463968],-2.0006170967388184,-1.9989658982205238,0.7546390540038279
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.77727153],2.0001180950757775,1.9996952348803887,0.7772709012306601
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.77813419],-2.0006493980284032,-1.9989130046830241,0.7781335630590578
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.77813419],-2.0006493980284032,-1.9989130046830241,0.7781335630590578
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.80115471],2.0001195120381094,1.9996838238561354,0.8011540828579066
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.80203122],-2.00068269925068,-1.998858427896123,0.8020305925252182
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.82544041],2.0001209819212153,1.9996720418610527,0.8254397839646468
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.82633077],-2.000717016928345,-1.9988021374240337,0.8263301396083459
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.82633077],-2.000717016928345,-1.9988021374240337,0.8263301396083459
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.82544041],2.0001209819212153,1.9996720418610527,0.8254397839646468
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.85012863],2.0001225053773086,1.9996598804014338,0.8501280082761734
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.85103284],-2.0007523667144738,-1.9987441092012534,0.8510322098963788
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.85012863],2.0001225053773086,1.9996598804014338,0.8501280082761734
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.85103284],-2.0007523667144738,-1.9987441092012534,0.8510322098963788
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.87521938],2.000124083710815,1.999647336646046,0.8752187548611643
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.87613743],-2.000788764914358,-1.998684313499807,0.8761367996640308
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.87521938],2.000124083710815,1.999647336646046,0.8752187548611643
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.87613743],-2.000788764914358,-1.998684313499807,0.8761367996640308
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.90164453],-2.0008262276158826,-1.9986227269620027,0.9016439079799816
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.90071265],2.0001257169217364,1.9996344042246117,0.9007120218569764
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.92660844],2.0001274069667114,1.9996210746434235,0.9266078111262568
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.92755417],-2.0008647704721225,-1.9985593191520563,0.9275535385695259
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.92660844],2.0001274069667114,1.9996210746434235,0.9266078111262568
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.92755417],-2.0008647704721225,-1.9985593191520563,0.9275535385695259
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.92660844],2.0001274069667114,1.9996210746434235,0.9266078111262568
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.95386632],-2.000904410875387,-1.9984940652966583,0.9538656905013435
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.95290675],2.0001291540631434,1.9996073471946774,0.9529061226690059
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[0.98058057],-2.0009451631744555,-1.9984269363757279,0.9805799446802803
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.97960717],2.0001309586459737,1.9995932105535115,0.9796065401840359
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[0.97960717],2.0001309586459737,1.9995932105535115,0.9796065401840359
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[1.00769621],-2.0009870430226293,-1.998357909739527,1.0076955802626657
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.00670897],2.000132822672067,1.999578660473218,1.0067083391023848
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[1.03521321],-2.0010300671600056,-1.9982869542444675,1.0352125832786656
[52.211309],[21.001001],[0.],[52.21132696],[21.00103027],[1.03521321],-2.0010300671600056,-1.9982869542444675,1.0352125832786656
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.06211667],2.000136731010695,1.9995482987609987,1.062116047621432
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.06313158],-2.0010742514570636,-1.9982140479484805,1.0631309537282816
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.09042258],2.00013877684506,1.9995324743885174,1.0904219562908113
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.09145132],-2.00111961200168,-1.9981391604157859,1.0914506934741635
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.09145132],-2.00111961200168,-1.9981391604157859,1.0914506934741635
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.09042258],2.00013877684506,1.9995324743885174,1.0904219562908113
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.09042258],2.00013877684506,1.9995324743885174,1.0904219562908113
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.12017243],-2.001166164664332,-1.9980622647496527,1.120171801584992
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.11912986],2.0001408851663536,1.9995162153426553,1.1191292351876443
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.12017243],-2.001166164664332,-1.9980622647496527,1.120171801584992
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.11912986],2.0001408851663536,1.9995162153426553,1.1191292351876443
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.12017243],-2.001166164664332,-1.9980622647496527,1.120171801584992
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.14823851],2.000143056844193,1.9994995131297084,1.148237882449288
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.1492949],-2.0012139250980896,-1.9979833347611584,1.1492942752668025
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.14823851],2.000143056844193,1.9994995131297084,1.148237882449288
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.1492949],-2.0012139250980896,-1.9979833347611584,1.1492942752668025
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.17881874],-2.0012629102604476,-1.9979023435535717,1.178818117313566
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.17774853],2.0001452923133876,1.999482361379398,1.1777479018010346
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.17774853],2.0001452923133876,1.999482361379398,1.1777479018010346
[52.211309],[21.001001],[0.],[52.21132696],[21.00103028],[1.17881874],-2.0012629102604476,-1.9979023435535717,1.178818117313566
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.20765992],2.000147593747979,1.9994647565526853,1.2076592904489172
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.20874396],-2.0013131355870706,-1.9978192635223535,1.208743328656608
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.23797216],2.0001499602785144,1.9994466915715856,1.237971530577586
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.23797216],2.0001499602785144,1.9994466915715856,1.237971530577586
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.23907002],-2.0013646171659967,-1.9977340684786855,1.2390693886866135
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.26868462],2.0001523936444237,1.9994281607737554,1.26868399168166
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.2697963],-2.001417369998278,-1.997646731525963,1.26979566969217
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.30293058],2.0001551487505496,1.9994072312264077,1.3029299567583787
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.30405746],-2.0014768860342755,-1.9975481588234654,1.3040568302345636
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.3356242],-2.001532362023401,-1.997456240057192,1.3356235721222902
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.33131021],2.0001574643608353,1.9993896776624147,1.331309580541319
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.3356242],-2.001532362023401,-1.997456240057192,1.3356235721222902
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.36322333],2.000160103450571,1.9993697147317806,1.3632227073655845
[52.211309],[21.001001],[0.],[52.21132695],[21.00103028],[1.36437645],-2.0015834186332393,-1.9973716108633366,1.3643758255236602
[52.211309],[21.001001],[0.],[52.21129103],[21.00097174],[1.39553668],2.0001628126367463,1.99934926121112,1.395536056096584
